"name","category","license","license_url","icon_url","title","slug","description","downloads","rating","created_at","url","json_url","download_url","status_detail","downloads_shortened","games_detail","latest_release_version","latest_release_version_formatted","latest_release_at","latest_release_at_atom","author","author_icon_url","author_id","tags_all","created_at_atom","updated_at_atom","watchers","watchers_shortened","badges"
"SignalCooldown","2",,,"https://assets.umod.org/images/icons/plugin/5b677170dd8b5.jpg","Signal Cooldown","signal-cooldown","Limits the amount of signals to be dropped to 1 supply signal every X seconds","785","0.00","2018-08-05 21:51:44","https://umod.org/plugins/signal-cooldown","https://umod.org/plugins/signal-cooldown.json","https://umod.org/plugins/SignalCooldown.cs","@{value=1; message=; text=Published; icon=check; class=success}","785","System.Object[]","1.0.3","v1.0.3","2018-09-10 00:05:13","2018-09-10T00:05:13+00:00","MisterPixie","https://assets.umod.org/images/icons/user/5b3e115e7f76d.jpg","AbRgAegB4l","rust,restrictions,mechanics","2018-08-05T21:51:44Z","2019-02-12T13:42:38Z","11","11",""
"SimpleGambling","2",,,"https://assets.umod.org/images/icons/plugin/5b9dd09698939.png","Simple Gambling","simple-gambling","Allows admins to create item gamblings","279","0.00","2018-08-05 21:47:34","https://umod.org/plugins/simple-gambling","https://umod.org/plugins/simple-gambling.json","https://umod.org/plugins/SimpleGambling.cs","@{value=1; message=; text=Published; icon=check; class=success}","279","System.Object[]","1.3.0","v1.3.0","2018-09-15 17:34:32","2018-09-15T17:34:32+00:00","BrunoPuccio","","qV5m7aJKNE","rust,gamble,bet,fun","2018-08-05T21:47:34Z","2019-02-12T13:42:48Z","4","4",""
"SimpleKillFeed","2","mit",,"https://assets.umod.org/images/icons/plugin/5c47f703db11f.png","Simple Kill Feed","simple-kill-feed","Simple kill feed that displays in the top right corner various kill events","297","0.00","2019-01-20 15:38:25","https://umod.org/plugins/simple-kill-feed","https://umod.org/plugins/simple-kill-feed.json","https://umod.org/plugins/SimpleKillFeed.cs","@{value=1; message=; text=Published; icon=check; class=success}","297","System.Object[]","1.4.9","v1.4.9","2019-01-27 17:33:55","2019-01-27T17:33:55+00:00","CosaNostra","https://assets.umod.org/images/icons/user/5b6ea71daa8a8.jpg","xBRKkWK8Z9","rust,gui,death,messages,chat,informational","2019-01-20T15:38:25Z","2019-02-12T19:30:51Z","11","11",""
"SimpleLogo","2","none",,,"Simple Logo","simple-logo","Displays a logo anywhere on the player's screen","772","0.00","2018-08-30 15:03:41","https://umod.org/plugins/simple-logo","https://umod.org/plugins/simple-logo.json","https://umod.org/plugins/SimpleLogo.cs","@{value=1; message=; text=Published; icon=check; class=success}","772","System.Object[]","1.2.6","v1.2.6","2019-01-20 10:50:24","2019-01-20T10:50:24+00:00","sami37","https://assets.umod.org/images/icons/user/5b8a8f0aec838.jpg","Pl1yl6Lgao","rust,gui,branding,logo","2018-08-30T15:03:41Z","2019-02-12T19:35:54Z","30","30",""
"SimpleLoot","2",,,,"Simple Loot","simple-loot","Set multipliers for any item of your choosing!","1413","0.00","2018-08-05 22:13:40","https://umod.org/plugins/simple-loot","https://umod.org/plugins/simple-loot.json","https://umod.org/plugins/SimpleLoot.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.4K","System.Object[]","1.0.8","v1.0.8","","","","","0","rust,imported","2018-08-05T22:13:40Z","2019-02-12T17:07:31Z","28","28",""
,"2","mit",,"https://assets.umod.org/images/icons/plugin/5beabe7a91d66.png","Simple PvP Stats","simple-pvp-stats","Shows PvP statistics via an in-game chat command","510","0.00","2018-09-03 14:06:15","https://umod.org/plugins/simple-pvp-stats","https://umod.org/plugins/simple-pvp-stats.json","https://umod.org/plugins/simple-pvp-stats.cs","@{value=1; message=; text=Published; icon=check; class=success}","510","System.Object[]","1.4.3","v1.4.3","2018-09-13 21:11:46","2018-09-13T21:11:46+00:00","6MyBad","https://assets.umod.org/images/icons/user/5beabe55a85ad.png","2ZkgZvZgWM","rust,informational,statistics","2018-09-03T14:06:15Z","2019-02-12T13:43:05Z","13","13",""
"SkinBlocker","2","mit",,,"Skin Blocker","skin-blocker","Blocks certain skins from being applied to items / deployables","148","0.00","2018-10-28 14:50:09","https://umod.org/plugins/skin-blocker","https://umod.org/plugins/skin-blocker.json","https://umod.org/plugins/SkinBlocker.cs","@{value=1; message=; text=Published; icon=check; class=success}","148","System.Object[]","1.0.0","v1.0.0","2018-10-28 14:50:09","2018-10-28T14:50:09+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,restrictions,protection,management,skins","2018-10-28T14:50:09Z","2019-02-12T13:43:09Z","5","5",""
"Skins","2","mit",,"https://assets.umod.org/images/icons/plugin/5b6781fe8319d.jpg","Skins","skins","Allows players to change the skins of items from the Steam workshop","1776","0.00","2018-08-05 23:02:22","https://umod.org/plugins/skins","https://umod.org/plugins/skins.json","https://umod.org/plugins/Skins.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.8K","System.Object[]","1.2.9","v1.2.9","","","","","0","rust,skins,custom,items,unmaintained","2018-08-05T23:02:22Z","2019-02-12T19:33:35Z","85","85",""
"SkipNightUI","2",,,"https://assets.umod.org/images/icons/plugin/5b63bfa0ebafb.jpg","Skip Night UI","skip-night-ui","A UI skip night plugin with completely customizable interfaces","2549","0.00","2018-08-03 02:36:16","https://umod.org/plugins/skip-night-ui","https://umod.org/plugins/skip-night-ui.json","https://umod.org/plugins/SkipNightUI.cs","@{value=1; message=; text=Published; icon=check; class=success}","2.5K","System.Object[]","0.1.2","v0.1.2","2018-08-03 02:36:24","2018-08-03T02:36:24+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,voting,skipping,gui","2018-08-03T02:36:16Z","2019-02-12T19:35:43Z","99","99",""
"SkullCrusher","2",,,"https://assets.umod.org/images/icons/plugin/5b57e1e820797.png","Skull Crusher","skull-crusher","Adds some extra features to the crushing of human skulls","425","0.00","2018-07-25 02:35:20","https://umod.org/plugins/skull-crusher","https://umod.org/plugins/skull-crusher.json","https://umod.org/plugins/SkullCrusher.cs","@{value=1; message=; text=Published; icon=check; class=success}","425","System.Object[]","1.0.7","v1.0.7","2018-10-29 07:31:08","2018-10-29T07:31:08+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,fun,mechanics","2018-07-25T02:35:20Z","2019-02-12T13:43:26Z","7","7",""
"Slasher","2",,,"https://assets.umod.org/images/icons/plugin/5b63c0c34fa35.jpg","Slasher","slasher","GTA 5 Slasher event arena game mode","274","0.00","2018-08-03 02:41:07","https://umod.org/plugins/slasher","https://umod.org/plugins/slasher.json","https://umod.org/plugins/Slasher.cs","@{value=1; message=; text=Published; icon=check; class=success}","274","System.Object[]","0.2.1","v0.2.1","2018-09-04 21:16:38","2018-09-04T21:16:38+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:41:07Z","2019-02-12T13:43:57Z","5","5",""
"Sleep","2","mit",,"https://assets.umod.org/images/icons/plugin/5b63950972318.jpg","Sleep","sleep","Allows players with permission to get a well-rested sleep","250","0.00","2018-08-02 23:34:33","https://umod.org/plugins/sleep","https://umod.org/plugins/sleep.json","https://umod.org/plugins/Sleep.cs","@{value=1; message=; text=Published; icon=check; class=success}","250","System.Object[]","0.2.0","v0.2.0","2018-08-02 23:34:39","2018-08-02T23:34:39+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,sleep,health,metabolism,restore","2018-08-02T23:34:33Z","2019-02-12T13:44:02Z","6","6",""
"SleeperAnimalProtection","2",,,"https://assets.umod.org/images/icons/plugin/5b677fa37e920.jpg","Sleeper Animal Protection","sleeper-animal-protection","Protects sleeping players from being killed by animals","453","0.00","2018-08-05 22:52:19","https://umod.org/plugins/sleeper-animal-protection","https://umod.org/plugins/sleeper-animal-protection.json","https://umod.org/plugins/SleeperAnimalProtection.cs","@{value=1; message=; text=Published; icon=check; class=success}","453","System.Object[]","1.0.0","v1.0.0","2018-08-05 22:52:26","2018-08-05T22:52:26+00:00","FuJiCuRa","https://assets.umod.org/images/icons/user/5b3cf8f46c05c.png","wMoKpkyr3D","rust,protection","2018-08-05T22:52:19Z","2019-02-12T13:44:06Z","22","22",""
"SleeperGuard","2",,,,"Sleeper Guard","sleeper-guard","Protects sleeping players from being hurt, killed, or looted","783","0.00","2018-07-25 02:35:20","https://umod.org/plugins/sleeper-guard","https://umod.org/plugins/sleeper-guard.json","https://umod.org/plugins/SleeperGuard.cs","@{value=1; message=; text=Published; icon=check; class=success}","783","System.Object[]","0.5.0","v0.5.0","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,protection","2018-07-25T02:35:20Z","2019-02-12T15:06:50Z","15","15",""
"SleeperMark","2","gpl3",,,"Sleeper Mark","sleeper-mark","Creates a event for players to kill sleepers who have been sleeping for set amount of days.","100","0.00","2018-12-01 17:09:11","https://umod.org/plugins/sleeper-mark","https://umod.org/plugins/sleeper-mark.json","https://umod.org/plugins/SleeperMark.cs","@{value=1; message=; text=Published; icon=check; class=success}","100","System.Object[]","1.0.23","v1.0.23","2019-02-02 21:35:57","2019-02-02T21:35:57+00:00","Ts3hosting","","vwJ5vD7KbY","rust,sleepers,event","2018-12-01T17:09:11Z","2019-02-12T04:37:31Z","5","5",""
"SlowmodeChat","2","none",,"https://assets.umod.org/images/icons/plugin/5c1f54ef38da9.png","Slowmode Chat","slowmode-chat","Temporarily or permanently restrict players to sending one message per configured interval","68","0.00","2018-12-23 09:25:58","https://umod.org/plugins/slowmode-chat","https://umod.org/plugins/slowmode-chat.json","https://umod.org/plugins/SlowmodeChat.cs","@{value=1; message=; text=Published; icon=check; class=success}","68","System.Object[]","1.0.6","v1.0.6","2019-01-27 17:23:20","2019-01-27T17:23:20+00:00","Death","https://assets.umod.org/images/icons/user/5c56cc6da8c19.png","0GjKwLgL1Q","rust,chat,admin,restrictions","2018-12-23T09:25:58Z","2019-02-12T13:44:29Z","1","1",""
"SmallShelves","2",,,,"Small Shelves","small-shelves","Allows players to place smaller shelves","419","0.00","2018-07-25 02:35:20","https://umod.org/plugins/small-shelves","https://umod.org/plugins/small-shelves.json","https://umod.org/plugins/SmallShelves.cs","@{value=1; message=; text=Published; icon=check; class=success}","419","System.Object[]","1.0.3","v1.0.3","2018-08-14 04:26:11","2018-08-14T04:26:11+00:00","redBDGR","https://assets.umod.org/images/icons/user/5b5bc70fe5bcb.png","eqV5mPgNEd","rust,items","2018-07-25T02:35:20Z","2019-02-12T13:44:33Z","8","8",""
"SmartChatBot","2","mit",,"https://assets.umod.org/images/icons/plugin/5ba3bfbab6bae.png","Smart Chat Bot","smart-chat-bot","I send chat messages based on some triggers or time","926","0.00","2018-08-05 22:09:01","https://umod.org/plugins/smart-chat-bot","https://umod.org/plugins/smart-chat-bot.json","https://umod.org/plugins/SmartChatBot.cs","@{value=1; message=; text=Published; icon=check; class=success}","926","System.Object[]","2.0.6","v2.0.6","2018-11-05 18:44:28","2018-11-05T18:44:28+00:00","misticos","https://assets.umod.org/images/icons/user/5b6ed4c9ac8e4.jpg","oYqKQ3n53B","rust,imported,chat,bot","2018-08-05T22:09:01Z","2019-02-12T13:44:37Z","40","40",""
"SmoothRestart","2",,,"https://assets.umod.org/images/icons/plugin/5b67759ed457e.jpg","Smooth Restarter","smooth-restarter","Quit'ter with realtime support and automated checks/reboots on new Devblogs and uMod/Oxide builds","1354","0.00","2018-08-05 22:09:34","https://umod.org/plugins/smooth-restarter","https://umod.org/plugins/smooth-restarter.json","https://umod.org/plugins/SmoothRestart.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.4K","System.Object[]","1.2.5","v1.2.5","2018-08-05 22:09:41","2018-08-05T22:09:41+00:00","FuJiCuRa","https://assets.umod.org/images/icons/user/5b3cf8f46c05c.png","wMoKpkyr3D","rust,automation,maintenance","2018-08-05T22:09:34Z","2019-02-12T18:24:22Z","80","80",""
"SolarPanelTweaker","2","gpl3",,"https://assets.umod.org/images/icons/plugin/5c18ae37e0676.jpg","Solar Panel Tweaker","solar-panel-tweaker","Change solar panel attributes for all or on permission","189","0.00","2018-12-18 08:19:46","https://umod.org/plugins/solar-panel-tweaker","https://umod.org/plugins/solar-panel-tweaker.json","https://umod.org/plugins/SolarPanelTweaker.cs","@{value=1; message=; text=Published; icon=check; class=success}","189","System.Object[]","0.0.2","v0.0.2","2018-12-28 08:14:47","2018-12-28T08:14:47+00:00","BuzZ","https://assets.umod.org/images/icons/user/5b71acad551cd.jpg","oXVgqPRKRa","rust,items","2018-12-18T08:19:46Z","2019-02-12T13:44:45Z","9","9",""
"Spawns","2",,,,"Spawns Database","spawns-database","Spawns database plugin for external plugins","1436","0.00","2018-08-03 02:36:07","https://umod.org/plugins/spawns-database","https://umod.org/plugins/spawns-database.json","https://umod.org/plugins/Spawns.cs","@{value=1; message=; text=Published; icon=check; class=success}","1.4K","System.Object[]","2.0.35","v2.0.35","2018-08-03 02:36:15","2018-08-03T02:36:15+00:00","k1lly0u","https://assets.umod.org/images/icons/user/5b39dd7690b34.png","72PK2jKL94","rust,imported","2018-08-03T02:36:07Z","2019-02-12T15:12:09Z","66","66",""
"Spectate","2",,,"https://assets.umod.org/images/icons/plugin/5c4ccc867938b.png","Spectate","spectate","Allows only players with permission to spectate","952","0.00","2018-07-25 02:35:20","https://umod.org/plugins/spectate","https://umod.org/plugins/spectate.json","https://umod.org/plugins/Spectate.cs","@{value=1; message=; text=Published; icon=check; class=success}","952","System.Object[]","0.4.3","v0.4.3","2018-08-01 20:43:38","2018-08-01T20:43:38+00:00","Wulf","https://assets.umod.org/images/icons/user/5c2d88ae4ea06.jpg","eL15d45mQo","rust,admin,moderation","2018-07-25T02:35:20Z","2019-02-12T13:44:54Z","36","36",""
"SpinDrop","2","mit",,"https://assets.umod.org/images/icons/plugin/5ba3bf7cc2fd3.png","Spin Drop","spin-drop","Spin around dropped weapons and tools above the ground","458","0.00","2018-08-05 22:53:10","https://umod.org/plugins/spin-drop","https://umod.org/plugins/spin-drop.json","https://umod.org/plugins/SpinDrop.cs","@{value=1; message=; text=Published; icon=check; class=success}","458","System.Object[]","1.0.4","v1.0.4","2019-02-06 18:35:55","2019-02-06T18:35:55+00:00","misticos","https://assets.umod.org/images/icons/user/5b6ed4c9ac8e4.jpg","oYqKQ3n53B","rust,items,weapons","2018-08-05T22:53:10Z","2019-02-12T14:27:17Z","15","15",""
"StackSizeController","2",,,"https://assets.umod.org/images/icons/plugin/5c5df50e8179b.png","Stack Size Controller","stack-size-controller","Allows setting the max stack size of every item","12157","0.00","2018-08-05 22:36:53","https://umod.org/plugins/stack-size-controller","https://umod.org/plugins/stack-size-controller.json","https://umod.org/plugins/StackSizeController.cs","@{value=1; message=; text=Published; icon=check; class=success}","12.2K","System.Object[]","2.0.0","v2.0.0","2019-02-08 19:56:13","2019-02-08T19:56:13+00:00","CanopySheep","https://assets.umod.org/images/icons/user/5b92dc6886991.jpg","lDaKBPJ5EX","rust,imported","2018-08-05T22:36:53Z","2019-02-12T19:38:13Z","365","365",""
"Staffmode","2",,,,"Staffmode","staffmode","Toggle on/off staff mode","185","0.00","2018-08-05 22:55:00","https://umod.org/plugins/staffmode","https://umod.org/plugins/staffmode.json","https://umod.org/plugins/Staffmode.cs","@{value=1; message=; text=Published; icon=check; class=success}","185","System.Object[]","1.2.3","v1.2.3","2018-08-05 22:55:06","2018-08-05T22:55:06+00:00","CanopySheep","https://assets.umod.org/images/icons/user/5b92dc6886991.jpg","lDaKBPJ5EX","rust,imported","2018-08-05T22:55:00Z","2019-02-12T13:45:13Z","4","4",""
"StartProtection","2",,,"https://assets.umod.org/images/icons/plugin/5b6773c97d468.jpg","Start Protection","start-protection","Protects new players when they first connect server after wipe","950","0.00","2018-08-05 22:01:45","https://umod.org/plugins/start-protection","https://umod.org/plugins/start-protection.json","https://umod.org/plugins/StartProtection.cs","@{value=1; message=; text=Published; icon=check; class=success}","950","System.Object[]","2.3.1","v2.3.1","2018-08-26 20:37:17","2018-08-26T20:37:17+00:00","wazzzup","https://assets.umod.org/images/icons/user/5b7b2d24caa57.jpg","Z68564MKxo","rust,protection","2018-08-05T22:01:45Z","2019-02-12T15:07:14Z","34","34",""
"StashBlocker","2","mit",,"https://assets.umod.org/images/icons/plugin/5c1240730543e.png","Stash Blocker","stash-blocker","Controls stashes placement","186","0.00","2018-08-05 22:09:25","https://umod.org/plugins/stash-blocker","https://umod.org/plugins/stash-blocker.json","https://umod.org/plugins/StashBlocker.cs","@{value=1; message=; text=Published; icon=check; class=success}","186","System.Object[]","1.0.0","v1.0.0","2018-12-13 11:15:02","2018-12-13T11:15:02+00:00","Orange","https://assets.umod.org/images/icons/user/5ba216a6d7f65.png","EOeK1R8gG4","rust,stash,block,restrictions,mechanics","2018-08-05T22:09:25Z","2019-02-12T13:45:33Z","3","3",""
